SaleDate,SalesID,LineID,CatNum,ProductID,ProductPrice,Quantity,UnitOfMeasure,OnHandQuantity,NumOfSupplier,CustomerID,Country
20130827,ICG_132006,1,SPL3,45129,4.7,120,SPL,0,2,IY03,Indonesia
20130827,ICG_132006,2,AS,41204,280,1,PKT,20,1,IY03,Indonesia
20130827,ICG_132006,3,ML,10128,300,20,PKT,100,1,IY03,Indonesia
20130827,ICG_132006,4,ML,10128,0,5,PKT,100,1,IY03,Indonesia
20130827,ICG_132007,1,BN,10008,24.5,24,BOX,500,2,IK06,Indonesia
20130827,ICG_132007,2,BN,10009,24.5,24,BOX,700,2,IK06,Indonesia
20130827,ICG_132007,3,BN,10011,24.5,24,BOX,500,2,IK06,Indonesia
20130827,ICG_132007,4,BN,10012,24.5,24,BOX,200,1,IK06,Indonesia
20130827,ICG_132008,1,PR06,43839,2.45,120,COIL,1000,1,IT23,Indonesia
20130827,ICG_132008,2,PR08,10401,2.45,120,COIL,1000,1,IT23,Indonesia
20130827,ICG_132008,3,P9,40302,5.4,8,PCS,0,2,IT23,Indonesia
20130827,ICG_132008,4,P18,10269,5,20,PCS,0,2,IT23,Indonesia
20130827,ICG_132008,5,PN,45846,5.1,156,PCS,0,1,IT23,Indonesia
20130827,ICG_132008,6,M028,43278,9.3,120,PCS,2000,2,IT23,Indonesia
20130827,ICG_132008,7,M028,41909,8.5,1250,PCS,2000,2,IT23,Indonesia
20130827,ICG_132008,8,PR02.5,10321,4.2,1920,COIL,0,,IT23,Indonesia
20130827,ICG_132008,9,PN,40422,5,111,PCS,0,1,IT23,Indonesia
20130827,ICG_132009,1,BSK,46083,25.18,7,PCS,0,1,IP07,Not Available
20130827,ICG_132009,2,BSK,46143,48.93,62,PCS,0,2,IP07,Not Available
20130827,ICG_132009,3,BSK,46142,57.48,63,PCS,0,2,IP07,Not Available
20130827,ICG_132009,4,BSK,41553,92.15,20,PCS,0,,IP07,Not Available
20130827,ICG_132009,5,BSK,42105,109.25,24,PCS,0,,IP07,Not Available
20130827,ICG_132009,6,BSK,41997,127.3,6,PCS,0,,IP07,Not Available
20130827,ICG_132009,7,BSK,44260,173.85,39,PCS,0,,IP07,Not Available
20130827,ICG_132010,1,BSK,46080,26.2,10,PCS,0,2,IZ01,Indonesia
20130827,ICG_132010,2,BSK,46081,32,10,PCS,0,2,IZ01,Indonesia
20130827,ICG_132010,3,BSK,46082,39,10,PCS,0,2,IZ01,Indonesia
20130827,ICG_132010,4,BSK,46083,29.6,20,PCS,0,1,IZ01,Indonesia
20130827,ICG_132010,5,X01,-1,0,0,PCS,0,,IZ01,Indonesia
20130828,ICG_132011,1,ML,44935,6.8,20,BALE,80,2,SO05,Not Available
20130828,ICG_132012,1,MH,10126,4.05,5000,MIL,0,2,IY03,Indonesia
20130828,ICG_132012,2,AAN,46004,0,1,PCS,0,,IY03,Indonesia
20130828,ICG_132013,1,MH,10126,4.1,1000,MIL,0,2,IN04,Not Available
20130828,ICG_132013,2,ML,43513,6.5,3,BALE,80,2,IN04,Not Available
20130828,ICG_132013,3,PPDRW,41966,4,1,COIL,0,1,IN04,Not Available
20130828,ICG_132013,4,PPDRW,41967,4,1,COIL,0,1,IN04,Not Available
20130828,ICG_132013,5,X01,-1,0,0,PCS,0,,IN04,Not Available
20130828,ICG_132014,1,BN,10008,24.5,48,BOX,500,2,IA091,Indonesia
20130829,ICG_132016,1,PR09,40371,4.8,6,COIL,0,1,IK11,Indonesia
20130829,ICG_132016,2,BN,10006,24.5,48,BOX,0,2,IK11,Indonesia
20130829,ICG_132016,3,M037,46378,36,280,PCS,0,1,IK11,Indonesia
20130830,ICG_132015,1,PR05,10380,2.9,300,COIL,0,1,SJ03,Singapore
20130831,ICG_132017,1,LL,46165,40,42,PCS,0,1,IA14,Indonesia
20130831,ICG_132017,2,F,10074,0.08,5000,PCS,30000,1,IA14,Indonesia
20130831,ICG_132017,3,PPDR,41015,3.4,80,COIL,0,2,IA14,Indonesia
20130831,ICG_132017,4,LL,45896,330,18,PCS,0,1,IA14,Indonesia
20130831,ICG_132017,5,AAN,46335,655,2,PCS,0,1,IA14,Indonesia
20130831,ICG_132018,1,NN,44782,11.5,20,PCS,0,,IG01,Indonesia
20130831,ICG_132018,2,P9,10606,6,2,PCS,0,2,IG01,Indonesia
20130831,ICG_132018,3,P9,45538,4.6,8,PCS,0,1,IG01,Indonesia
20130831,ICG_132018,4,PET1,40152,4.8,25,PKT,1200,1,IG01,Indonesia
20130831,ICG_132018,5,PET1,40153,4.8,25,PKT,1485,1,IG01,Indonesia
20130831,ICG_132018,6,PET1,40161,4.6,25,PKT,200,1,IG01,Indonesia
20130831,ICG_132018,7,PET1,30309,4.6,25,PKT,50,,IG01,Indonesia
20130831,ICG_132018,8,PET1,40158,4.6,50,PKT,250,1,IG01,Indonesia
20130831,ICG_132018,9,PR06,44489,4.8,30,COIL,0,2,IG01,Indonesia
20130831,ICG_132018,10,SPL2,43937,4.8,80,SPL,0,2,IG01,Indonesia
20130831,ICG_132018,11,SPL2,43936,4.8,80,SPL,0,2,IG01,Indonesia
20130831,ICG_132018,12,SPL2,43934,4.8,80,SPL,0,2,IG01,Indonesia
20130831,ICG_132018,13,SPL2,43938,4.8,80,SPL,0,2,IG01,Indonesia
20130831,ICG_132018,14,SPL2,43935,4.8,80,SPL,0,2,IG01,Indonesia
20130831,ICG_132019,1,PR12,40016,4.6,76,COIL,0,3,IA07,Indonesia
20130831,ICG_132020,1,ML,43513,6.5,10,BALE,80,2,IA09,Indonesia
20130902,ICG_132021,1,TN,40476,29,26,PCS,0,1,SH14,Not Available
20130902,ICG_132022,1,AAN,46382,39,50,PCS,0,3,IA14,Indonesia
20130902,ICG_132022,2,F,40265,0.06,3600,PCS,0,1,IA14,Indonesia
20130902,ICG_132023,1,PPDR,40728,3.4,12,COIL,150,2,IY03,Indonesia
20130902,ICG_132023,2,F,10074,0.08,5000,PCS,30000,1,IY03,Indonesia
20130902,ICG_132023,3,SPL2,43936,4.8,80,SPL,0,2,IY03,Indonesia
20130902,ICG_132023,4,PR08,10401,2.5,16,COIL,1000,1,IY03,Indonesia
20130903,ICG_132024,1,AAN,46391,39.58,100,DOZ,0,1,IT12,Indonesia
20130903,ICG_132024,2,BN,10009,24.5,48,BOX,700,2,IT12,Indonesia
20130903,ICG_132024,3,PR07,10394,2.5,50,COIL,1200,1,IT12,Indonesia
20130903,ICG_132024,4,PR08,10401,2.5,40,COIL,1000,1,IT12,Indonesia
20130903,ICG_132024,5,PR09,44174,2.5,18,COIL,500,1,IT12,Indonesia
20130903,ICG_132026,1,X01,-1,1635.92,0,PCS,0,,IA15,Indonesia
20130903,ICG_132026,2,X01,-1,235.6,0,PCS,0,,IA15,Indonesia
20130903,ICG_132026,3,X01,-1,216.18,0,PCS,0,,IA15,Indonesia
20130903,ICG_132027,1,M030,43583,15.95,712,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,2,M030,44799,19.29,213,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,3,M035,43584,17.29,535,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,4,M035,40185,17.15,236,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,5,M015,41678,5.96,294,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,6,M015,41680,5.5,750,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,7,M015,41681,5.45,900,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,8,M015,42742,5.45,450,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,9,M015,42288,5.45,1162,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,10,M015,42743,5.45,300,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,11,M015,42894,5.45,300,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,12,M015,42289,5.45,300,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,13,M015,43358,5.45,150,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,14,M015,41673,8.62,750,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,15,M015,41674,7.89,150,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,16,M015,42923,18.19,300,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,17,M015,42925,14.24,100,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,18,M015,42926,13.86,100,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,19,M020,44007,20.16,314,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,20,M020,44008,17.16,310,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,21,M020,41684,14.33,329,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,22,M020,41685,14.16,410,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,23,M020,41686,14.16,825,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,24,M020,41687,14.16,502,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,25,M020,41688,12.83,510,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,26,M020,41689,12.83,520,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,27,M020,41690,12.83,260,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,28,M020,41984,12.83,300,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,29,M020,41985,12.83,429,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,30,M023,40204,16.64,200,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,31,M025,44796,16.94,417,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,32,M025,44798,15.12,412,PCS,0,2,MS10,Malaysia
20130903,ICG_132027,33,PET1,40152,12.3,25,PKT,1200,1,MS10,Malaysia
20130903,ICG_132027,34,PET1,40153,12.3,25,PKT,1485,1,MS10,Malaysia
20130903,ICG_132027,35,PET1,40154,11.5,50,PKT,750,1,MS10,Malaysia
20130903,ICG_132027,36,PET1,40155,11.5,75,PKT,300,1,MS10,Malaysia
20130903,ICG_132027,37,PET1,40157,11.5,75,PKT,250,1,MS10,Malaysia
20130903,ICG_132027,38,PET1,40158,11.5,50,PKT,250,1,MS10,Malaysia
20130903,ICG_132027,39,PET1,40160,11.5,50,PKT,200,1,MS10,Malaysia
20130903,ICG_132027,40,PET1,40161,11.5,25,PKT,200,1,MS10,Malaysia
20130903,ICG_132027,41,PET1,40166,11.5,25,PKT,0,,MS10,Malaysia
20130903,ICG_132027,42,PET1,40165,11.5,25,PKT,50,,MS10,Malaysia
20130903,ICG_132027,43,PET1,40167,11.5,50,PKT,50,,MS10,Malaysia
20130903,ICG_132027,44,ML,42598,740,5,PKT,140,1,MS10,Malaysia
20130903,ICG_132027,45,AS,41202,625,1,PKT,20,1,MS10,Malaysia
20130903,ICG_132027,46,PR02,45100,10.5,160,COIL,0,1,MS10,Malaysia
20130903,ICG_132027,47,PR02,10312,10.5,160,COIL,0,1,MS10,Malaysia
20130903,ICG_132027,48,PR02,10318,10.5,160,COIL,0,1,MS10,Malaysia
20130903,ICG_132027,49,SPL2,43934,11.5,80,SPL,0,2,MS10,Malaysia
20130903,ICG_132027,50,SPL3,45129,11.5,60,SPL,0,2,MS10,Malaysia
20130903,ICG_132027,51,PPDR,40861,8.3,90,COIL,200,2,MS10,Malaysia
20130903,ICG_132027,52,PR04,30262,6.2,600,COIL,5000,1,MS10,Malaysia
20130903,ICG_132027,53,PR06,43839,6.2,120,COIL,1000,1,MS10,Malaysia
20130903,ICG_132027,54,MH,10126,10.5,2500,MIL,0,2,MS10,Malaysia
20130904,ICG_132025,1,PPMR,45071,4.35,30,COIL,0,2,IJ01,Indonesia
20130904,ICG_132025,2,PPMR,44898,4.35,25,COIL,2,2,IJ01,Indonesia
20130904,ICG_132025,3,PPMR,40282,4.35,8,COIL,0,2,IJ01,Indonesia
20130904,ICG_132025,4,PPMR,30337,4.35,21,COIL,0,2,IJ01,Indonesia
20130904,ICG_132025,5,PPMR,40049,4.35,24,COIL,0,2,IJ01,Indonesia
20130904,ICG_132025,6,PPMR,40050,4.35,24,COIL,0,2,IJ01,Indonesia
20130904,ICG_132025,7,PPMR,40051,4.35,15,COIL,0,2,IJ01,Indonesia
20130904,ICG_132025,8,PPMR,40052,4.35,10,COIL,0,2,IJ01,Indonesia
20130904,ICG_132025,9,PPMR,40053,4.35,10,COIL,0,2,IJ01,Indonesia
20130904,ICG_132025,10,PPMR,30338,4.35,10,COIL,0,2,IJ01,Indonesia
20130904,ICG_132025,11,PPMR,44407,4.35,10,COIL,0,2,IJ01,Indonesia
20130904,ICG_132025,12,PPMR,44408,4.35,5,COIL,0,2,IJ01,Indonesia
20130904,ICG_132025,13,PPMR,44409,4.35,3,COIL,0,2,IJ01,Indonesia
20130904,ICG_132025,14,PPMR,44017,4.35,3,COIL,0,2,IJ01,Indonesia
20130904,ICG_132025,15,PN,40150,43.5,140,PCS,0,1,IJ01,Indonesia
20130904,ICG_132025,16,F,10076,0.95,1200,PCS,0,1,IJ01,Indonesia
20130905,ICG_132029,1,NT,46385,1.05,300,SPL,400,1,IK11,Indonesia
20130905,ICG_132029,2,AS,45080,280,10,PKT,30,1,IK11,Indonesia
20130905,ICG_132029,3,AS,41202,280,2,PKT,20,1,IK11,Indonesia
20130905,ICG_132030,1,AST,41534,110,2,PKT,150,1,IY03,Indonesia
20130905,ICG_132031,1,M018,45639,3.8,100,PCS,0,1,IL09,Indonesia
20130905,ICG_132031,2,P9,40302,5.4,4,PCS,0,2,IL09,Indonesia
20130905,ICG_132031,3,M028,45642,9,250,PCS,0,2,IL09,Indonesia
20130905,ICG_132031,4,AST,41534,110,2,PKT,150,1,IL09,Indonesia
20130905,ICG_132032,1,SPL2,43937,4.8,160,SPL,0,2,IT08,Indonesia
20130905,ICG_132032,2,SPL2,43936,4.8,160,SPL,0,2,IT08,Indonesia
20130905,ICG_132032,3,SPL2.5,43943,4.8,160,SPL,0,2,IT08,Indonesia
20130905,ICG_132032,4,SPL2.5,45127,4.8,160,SPL,0,2,IT08,Indonesia
20130905,ICG_132032,5,SPL3,45150,4.8,120,SPL,0,2,IT08,Indonesia
20130905,ICG_132032,6,PET1,40152,4.8,250,PKT,1200,1,IT08,Indonesia
20130905,ICG_132032,7,PET1,40153,4.8,250,PKT,1485,1,IT08,Indonesia
20130905,ICG_132033,1,NN,46159,11.3,52,PCS,0,1,IK06,Indonesia
20130905,ICG_132033,2,NN,44782,11.3,50,PCS,0,,IK06,Indonesia
20130905,ICG_132033,3,WP,45875,28,24,PCS,60,1,IK06,Indonesia
20130905,ICG_132033,4,FL,44885,2.3,100,PCS,500,1,IK06,Indonesia
20130905,ICG_132033,5,FL,45578,3.8,100,PCS,200,1,IK06,Indonesia
20130905,ICG_132033,6,AST,41531,110,2,PKT,100,1,IK06,Indonesia
20130905,ICG_132033,7,AST,41532,110,2,PKT,100,1,IK06,Indonesia
20130905,ICG_132033,8,BN,10006,24.5,48,BOX,0,2,IK06,Indonesia
20130905,ICG_132034,1,ML,43513,6.5,20,BALE,80,2,IA09,Indonesia
20130905,ICG_132035,1,BN,10009,24.5,48,BOX,700,2,IT23,Indonesia
20130905,ICG_132035,2,PR04,30262,2.45,300,COIL,5000,1,IT23,Indonesia
20130905,ICG_132036,1,ML,10128,310,20,PKT,100,1,IA14,Indonesia
20130905,ICG_132036,2,ML,43513,6.5,20,BALE,80,2,IA14,Indonesia
20130905,ICG_132036,3,PB,45994,6.4,21,PCS,0,1,IA14,Indonesia
20130905,ICG_132040,1,BN,10005,24,96,BOX,200,1,IJ01,Indonesia
20130905,ICG_132040,2,BN,10006,23.5,96,BOX,0,2,IJ01,Indonesia
20130905,ICG_132040,3,BN,10012,23.5,48,BOX,200,1,IJ01,Indonesia
20130905,ICG_132040,4,CL,40102,92,20,PKT,0,1,IJ01,Indonesia
20130905,ICG_132040,5,CL,40103,92,20,PKT,0,1,IJ01,Indonesia
20130905,ICG_132040,6,AAN,46391,42,10,DOZ,0,1,IJ01,Indonesia
20130905,ICG_132040,7,AAN,46393,42,2,DOZ,0,1,IJ01,Indonesia
20130905,ICG_132040,8,PN,40150,43.5,160,PCS,0,1,IJ01,Indonesia
20130905,ICG_132040,9,MLY,45843,8.9,12,BALE,0,1,IJ01,Indonesia
20130906,ICG_132041,1,PPDR,41015,3.3,40,COIL,0,2,ij01,Indonesia
20130906,ICG_132041,2,PPDR,40737,3.3,40,COIL,300,2,ij01,Indonesia
20130906,ICG_132041,3,PPDR,10458,3.3,10,COIL,75,2,ij01,Indonesia
20130906,ICG_132041,4,PPDR,30347,3.3,20,COIL,100,2,ij01,Indonesia
20130906,ICG_132041,5,PPDR,30054,3.3,5,COIL,40,2,ij01,Indonesia
20130906,ICG_132041,6,PPDR,10466,3.3,5,COIL,15,2,ij01,Indonesia
20130906,ICG_132041,7,PN,45962,100,5,PCS,0,1,ij01,Indonesia
20130906,ICG_132041,8,PN,46005,78,5,PCS,0,1,ij01,Indonesia
20130907,ICG_132037,1,PDC.H.G,42529,2.3,120,COIL,0,1,IT22,Indonesia
20130907,ICG_132037,2,PDC.H.G,42649,2.3,39,COIL,0,1,IT22,Indonesia
20130907,ICG_132037,3,PDC.H.G,42524,2.14,148,COIL,0,1,IT22,Indonesia
20130907,ICG_132037,4,PDC.H.G,42525,2.14,280,COIL,0,1,IT22,Indonesia
20130907,ICG_132037,5,PDC.H.G,42528,2.14,30,COIL,0,1,IT22,Indonesia
20130907,ICG_132037,6,PDC.H.G,42648,2.14,80,COIL,0,1,IT22,Indonesia
20130907,ICG_132038,1,X01,-1,0,0,PCS,0,,IP06,Indonesia
20130907,ICG_132038,2,PDC.H.G,42831,2.13,126,COIL,0,1,IP06,Indonesia
20130907,ICG_132038,3,PDC.H.G,42793,2.13,100,COIL,0,1,IP06,Indonesia
20130907,ICG_132039,1,BSK,44969,139.18,39,PCS,0,,IP07,Not Available
20130907,ICG_132039,2,BSK,41997,127.3,58,PCS,0,,IP07,Not Available
20130907,ICG_132039,3,BSK,42105,109.25,40,PCS,0,,IP07,Not Available
20130907,ICG_132039,4,BSK,42106,60.12,9,PCS,0,,IP07,Not Available
20130907,ICG_132042,1,PR04,30262,2.43,450,COIL,5000,1,IJ01,Indonesia
20130907,ICG_132042,2,PR05,10379,2.43,400,COIL,2000,1,IJ01,Indonesia
20130907,ICG_132042,3,PR06,43839,2.43,120,COIL,1000,1,IJ01,Indonesia
20130907,ICG_132042,4,PR07,10394,2.43,200,COIL,1200,1,IJ01,Indonesia
20130907,ICG_132042,5,PR08,10401,2.43,72,COIL,1000,1,IJ01,Indonesia
20130907,ICG_132042,6,PR10,43838,2.43,60,COIL,600,1,IJ01,Indonesia
20130907,ICG_132042,7,PR12,43837,2.43,40,COIL,200,1,IJ01,Indonesia
20130907,ICG_132042,8,PR14,30287,2.43,20,COIL,50,1,IJ01,Indonesia
20130907,ICG_132042,9,PR18,43958,2.43,10,COIL,20,1,IJ01,Indonesia
20130907,ICG_132042,10,PR20,44591,2.43,5,COIL,55,1,IJ01,Indonesia
20130907,ICG_132042,11,PR22,43874,2.43,10,COIL,10,1,IJ01,Indonesia
20130909,ICG_132043,1,AST,41534,88,120,PKT,150,1,IP07,Not Available
20130909,ICG_132043,2,AST,41535,88,120,PKT,150,1,IP07,Not Available
20130909,ICG_132044,1,SDSK,30385,1.16,1000,PCS,0,1,IS06,Indonesia
20130909,ICG_132044,2,SDSK,30386,1.94,1000,PCS,0,1,IS06,Indonesia
20130909,ICG_132044,3,SDSK,30387,2.91,1000,PCS,0,1,IS06,Indonesia
20130909,ICG_132044,4,SDSK,40447,6.79,300,PCS,0,1,IS06,Indonesia
20130909,ICG_132044,5,P6,10574,5.25,24,PCS,0,2,IS06,Indonesia
20130909,ICG_132044,6,AST,41534,88,53,PKT,150,1,IS06,Indonesia
20130909,ICG_132045,1,P6,10574,5.43,24,PCS,0,2,IT04,Indonesia
20130909,ICG_132045,2,P6,10576,5.6,12,PCS,0,1,IT04,Indonesia
20130909,ICG_132045,3,P9,40302,5.4,20,PCS,0,2,IT04,Indonesia
20130909,ICG_132045,4,P12,43239,5.04,20,PCS,0,1,IT04,Indonesia
20130909,ICG_132045,5,P15,10247,5,2,PCS,0,1,IT04,Indonesia
20130909,ICG_132045,6,P18,10269,5,20,PCS,0,2,IT04,Indonesia
20130909,ICG_132045,7,P18,30331,5,4,PCS,0,,IT04,Indonesia
20130909,ICG_132045,8,MLS,43496,1.2,192,SPL,0,,IT04,Indonesia
20130909,ICG_132045,9,MLS,30033,1.2,120,SPL,0,1,IT04,Indonesia
20130909,ICG_132045,10,MLS,46209,1.2,192,SPL,0,1,IT04,Indonesia
20130909,ICG_132045,11,MLS,45852,1.2,192,SPL,0,1,IT04,Indonesia
20130909,ICG_132045,12,AST,41531,110,1,PKT,100,1,IT04,Indonesia
20130909,ICG_132045,13,AST,41533,110,1,PKT,100,1,IT04,Indonesia
20130909,ICG_132045,14,AST,41535,110,1,PKT,150,1,IT04,Indonesia
20130909,ICG_132045,15,AST,41535,110,1,PKT,150,1,IT04,Indonesia
20130909,ICG_132045,16,AST,41536,110,1,PKT,100,1,IT04,Indonesia
20130909,ICG_132045,17,SSS,40749,3.8,30,PCS,0,1,IT04,Indonesia
20130909,ICG_132045,18,SSS,41234,8.5,20,PCS,0,1,IT04,Indonesia
20130909,ICG_132045,19,SSS,40491,10.7,5,PCS,0,1,IT04,Indonesia
20130909,ICG_132045,20,U.N,41637,4.9,450,SPL,0,1,IT04,Indonesia
20130909,ICG_132045,21,U.N,41636,4.9,450,SPL,0,,IT04,Indonesia
20130909,ICG_132045,22,PR10,43838,2.45,180,COIL,600,1,IT04,Indonesia
20130909,ICG_132045,23,FL,45578,3.8,100,PCS,200,1,IT04,Indonesia
20130909,ICG_132045,24,PETB,43889,4.6,1,BALE,0,1,IT04,Indonesia
20130909,ICG_132045,25,MH,30360,51,5,MIL,0,4,IT04,Indonesia
20130909,ICG_132045,26,SPL2,43937,4.8,400,SPL,0,2,IT04,Indonesia
20130909,ICG_132045,27,SPL2,43936,4.8,400,SPL,0,2,IT04,Indonesia
20130909,ICG_132045,28,SPL2,43934,4.8,400,SPL,0,2,IT04,Indonesia
20130909,ICG_132045,29,SPL2,43938,4.8,400,SPL,0,2,IT04,Indonesia
20130909,ICG_132045,30,SPL2,43935,4.8,400,SPL,0,2,IT04,Indonesia
20130909,ICG_132045,31,SPL2.5,43943,4.8,400,SPL,0,2,IT04,Indonesia
20130909,ICG_132045,32,SPL2.5,45127,4.8,400,SPL,0,2,IT04,Indonesia
20130909,ICG_132045,33,FN,44994,4.2,10,ROLL,0,2,IT04,Indonesia
20130909,ICG_132045,34,M028,41909,8.5,750,PCS,2000,2,IT04,Indonesia
20130909,ICG_132045,35,M028,43278,9,200,PCS,2000,2,IT04,Indonesia
20130909,ICG_132045,36,M028,46010,9.2,1240,PCS,0,1,IT04,Indonesia
20130909,ICG_132045,37,PPDR,40861,4,90,COIL,200,2,IT04,Indonesia
20130909,ICG_132045,38,PPDR,30054,3.4,5,COIL,40,2,IT04,Indonesia
20130909,ICG_132045,39,PPDR,30055,3.4,5,COIL,15,2,IT04,Indonesia
20130909,ICG_132045,40,PPDR,10466,3.4,2,COIL,15,2,IT04,Indonesia
20130909,ICG_132046,1,X01,-1,0,0,PCS,0,,IA152,Not Available
20130909,ICG_132046,2,X01,-1,10979.69,0,PCS,0,,IA152,Not Available
20130909,ICG_132046,3,X01,-1,1399.54,0,PCS,0,,IA152,Not Available
20130909,ICG_132046,4,X01,-1,3780.54,0,PCS,0,,IA152,Not Available
20130909,ICG_132046,5,X01,-1,823.48,0,PCS,0,,IA152,Not Available
20130909,ICG_132046,6,X01,-1,2485.43,0,PCS,0,,IA152,Not Available
20130910,ICG_132028,1,AST,41534,110,2,PKT,150,1,IN04,Not Available
20130910,ICG_132028,2,ML,43513,6.5,5,BALE,80,2,IN04,Not Available
20130910,ICG_132028,3,ML,42102,300,25,PKT,0,1,IN04,Not Available
20130910,ICG_132048,1,PB,46402,6.2,30,PCS,0,1,IA07,Indonesia
20130910,ICG_132048,2,PB,10563,6.2,140,PCS,0,1,IA07,Indonesia
20130910,ICG_132048,3,ML,43513,6.5,10,BALE,80,2,IA07,Indonesia
20130910,ICG_132048,4,ML,10128,300,5,PKT,100,1,IA07,Indonesia
20130910,ICG_132048,5,ML,42598,300,15,PKT,140,1,IA07,Indonesia
20130910,ICG_132048,6,ML,42598,0,2,PKT,140,1,IA07,Indonesia
20130910,ICG_132049,1,P15,40308,5.4,2,PCS,0,,IG01,Indonesia
20130910,ICG_132049,2,PR05,10379,2.5,100,COIL,2000,1,IG01,Indonesia
20130910,ICG_132049,3,PPMR,40282,4.6,8,COIL,0,2,IG01,Indonesia
20130910,ICG_132049,4,ML,42598,280,1,PKT,140,1,IG01,Indonesia
20130910,ICG_132049,5,SPL2,43937,4.8,80,SPL,0,2,IG01,Indonesia
20130910,ICG_132049,6,SPL2,43936,4.8,80,SPL,0,2,IG01,Indonesia
20130910,ICG_132049,7,SPL2,43934,4.8,80,SPL,0,2,IG01,Indonesia
20130910,ICG_132049,8,SPL2,43938,4.8,80,SPL,0,2,IG01,Indonesia
20130910,ICG_132049,9,SPL2,43935,4.8,80,SPL,0,2,IG01,Indonesia
20130910,ICG_132049,10,MH,10126,4.05,500,MIL,0,2,IG01,Indonesia
20130910,ICG_132049,11,X01,-1,0,0,PCS,0,,IG01,Indonesia
20130911,ICG_132050,1,P21,10515,4.56,37,PCS,0,2,IJ01,Indonesia
20130911,ICG_132050,2,P12,43231,5.2,24,PCS,0,2,IJ01,Indonesia
20130911,ICG_132050,3,P12,43498,5.2,16,PCS,0,,IJ01,Indonesia
20130911,ICG_132050,4,SPL2,43937,4.7,1200,SPL,0,2,IJ01,Indonesia
20130911,ICG_132050,5,SPL2,43936,4.7,1200,SPL,0,2,IJ01,Indonesia
20130911,ICG_132050,6,SPL2,43934,4.7,1200,SPL,0,2,IJ01,Indonesia
20130911,ICG_132050,7,SPL2,43938,4.7,1200,SPL,0,2,IJ01,Indonesia
20130911,ICG_132050,8,SPL2,43935,4.7,800,SPL,0,2,IJ01,Indonesia
20130911,ICG_132050,9,SPL2.5,43943,4.7,2400,SPL,0,2,IJ01,Indonesia
20130911,ICG_132050,10,SPL2.5,45127,4.7,2400,SPL,0,2,IJ01,Indonesia
20130911,ICG_132050,11,SPL2.5,45126,4.7,1200,SPL,0,2,IJ01,Indonesia
20130911,ICG_132050,12,SPL2.5,45125,4.7,400,SPL,0,2,IJ01,Indonesia
20130911,ICG_132051,1,BN,10005,24,96,BOX,200,1,IJ01,Indonesia
20130911,ICG_132051,2,BN,10006,23.5,192,BOX,0,2,IJ01,Indonesia
20130911,ICG_132051,3,BN,10009,23.5,96,BOX,700,2,IJ01,Indonesia
20130911,ICG_132051,4,BN,10011,23.5,48,BOX,500,2,IJ01,Indonesia
20130911,ICG_132051,5,BN,10012,23.5,48,BOX,200,1,IJ01,Indonesia
20130911,ICG_132051,6,P24,10527,5,5,PCS,0,2,IJ01,Indonesia
20130911,ICG_132051,7,P12,43231,5.2,20,PCS,0,2,IJ01,Indonesia
20130911,ICG_132051,8,P21,10515,4.56,10,PCS,0,2,IJ01,Indonesia
20130911,ICG_132053,1,SN,40071,4.6,100,PCS,0,1,SS26,Singapore
20130911,ICG_132054,1,SN,40071,4.6,40,PCS,0,1,SS26,Singapore
20130912,ICG_132047,1,PPDR,30347,120,4,COIL,100,2,SS26,Singapore
20130912,ICG_132052,1,ML,44935,6.8,10,BALE,80,2,SO05,Not Available
20130912,ICG_132055,1,MH,10126,4.05,5000,MIL,0,2,IA09,Indonesia
20130912,ICG_132055,2,AAN,46004,0,1,PCS,0,,IA09,Indonesia
20130912,ICG_132056,1,PB,45994,6.4,80,PCS,0,1,IA14,Indonesia
